"Rebecca S",Larson,3.84,123,3.00,85.00,12.00,1.00,1.00,0.00,"Human Behavior in the Social Environment II Social Work Practice III Social Work with Families and Children Substance Abuse: Issues and Services Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Melissa S",Doyle,3.58,64,4.00,71.00,19.00,4.00,4.00,2.00,"Human Behavior in the Social Environment II Social Welfare History and Contemporary Issues Social Welfare Policy Practice: Analyst and Advocate Social Work Practice III Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Angela M",Waddy,3.00,11,0.00,28.00,46.00,28.00,0.00,0.00,"Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Jennifer Owens",Wright,3.44,77,3.00,64.00,24.00,3.00,6.00,3.00,"Basic Interviewing: Skills and Techniques Social Work Practice I Social Work with Families and Children"
"Amy Lynn",Shives,3.90,85,5.00,88.00,8.00,2.00,0.00,0.00,"Basic Interviewing: Skills and Techniques Social Work Practice I"
"Mininder K",Sodhi,3.47,30,0.00,67.00,27.00,0.00,0.00,7.00,"Basic Interviewing: Skills and Techniques Privilege and Oppression"
"Lindsey R",Bernier,3.75,53,4.00,78.00,17.00,0.00,0.00,2.00,"Basic Interviewing: Skills and Techniques Human Behavior in the Social Environment II Social Work Practice I"
"Jennifer L",Schermerhorn,3.48,90,7.00,59.00,27.00,5.00,0.00,4.00,"Disabilities Studies: Culture and Practice Field Instruction in Social Work I Field Instruction in Social Work II Human Behavior in the Social Environment II Social Work with Older People"
"Jason Harry",Sammons,3.77,217,1.00,79.00,19.00,2.00,0.00,0.00,"Field Instruction in Social Work I Field Instruction in Social Work II Human Behavior in the Social Environment II Social Work Practice II"
"Anna M",Simulis,3.43,30,7.00,50.00,34.00,10.00,0.00,0.00,"Field Instruction in Social Work I Social Work Practice II"
"Keith R",Fanjoy,3.62,13,0.00,70.00,24.00,8.00,0.00,0.00,"Social Work Practice II"
"Deborah Ann",Mathews,2.88,32,0.00,25.00,44.00,29.00,0.00,4.00,"Foundations of Research-Based Social Work Practice Social Work Research II"
"Jessie S",West,3.87,78,0.00,90.00,9.00,0.00,2.00,0.00,"Field Instruction in Social Work I Field Instruction in Social Work II"
"Teresa Fields",Simmons,3.52,133,4.00,66.00,23.00,5.00,0.00,4.00,"Field Instruction in Social Work I Field Instruction in Social Work II Introduction to the Social Work Profession"
"Susan L",Snavely,3.86,28,0.00,86.00,15.00,0.00,0.00,0.00,"Field Instruction in Social Work I Field Instruction in Social Work II"
Aarti,Kishen,3.21,65,4.00,44.00,40.00,8.00,4.00,4.00,"Social Work Practice I Social Work with Families and Children"
"Paula Martin",Erdie,3.56,25,0.00,68.00,28.00,0.00,0.00,4.00,"Social Work in Mental Health"
"Adriana C",Bonsteel,2.60,287,7.00,23.00,29.00,30.00,10.00,4.00,"Elementary Spanish II"
"Carole A.",Champagne,2.37,20,5.00,10.00,30.00,45.00,5.00,5.00,"Elementary Spanish II"
"Sharon McMahon",Birch,3.26,39,11.00,44.00,34.00,8.00,3.00,3.00,"Elementary Spanish II"
"John L",Raley,3.65,324,2.00,75.00,16.00,6.00,2.00,1.00,"Cornerstone Seminar Lighting Design Scene Design Scene Painting Seminar in Theatre Technical Production Theatre Appreciation"
"Thomas E",Anderson,3.25,153,2.00,58.00,25.00,7.00,3.00,8.00,"Cornerstone Seminar Makeup Design Technical Production"
"Thomas P",Pfeiffer,3.67,51,0.00,81.00,10.00,8.00,0.00,2.00,"Acting I History of the Theatre I Seminar in Theatre Text Analysis Theatre Practicum"
Robert,Smith,3.30,226,3.00,46.00,40.00,12.00,1.00,1.00,"Acting I Acting II Capstone Seminar Modern Dance I Text Analysis Theatre Practicum Voice and Movement Fundamentals"
"Marie B",Calafiura,2.90,108,8.00,25.00,42.00,22.00,5.00,1.00,"Cost Accounting I Introduction to Managerial Accounting"
"Elizabeth C",Kauffman,3.48,386,5.00,65.00,21.00,7.00,3.00,3.00,"Advanced Study in Art Art Since 1945 Design Principles Drawing I Introduction to Art History Junior Review Painting I Senior Exhibition"
"Catherine Y",Hellsten,3.15,113,6.00,47.00,28.00,14.00,6.00,3.00,"Glass I Introduction to Digital Photography Sculpture I"
"Craig Douglas",Yingling,3.36,25,0.00,52.00,32.00,16.00,0.00,0.00,"Foundations of Athletic Training"
"Kelly A.",Fiala,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,"Athletic Training Practicum"
"Judith M.",Stribling,2.63,111,5.00,19.00,41.00,28.00,4.00,7.00,"Ecology Wetland Ecology"
Sang-Eon,Park,2.28,842,12.00,15.00,23.00,34.00,10.00,9.00,"Advanced Data Structures and Algorithm Analysis Computer Science II Operating Systems Organization of Programming Languages Systems Software"
"Sara J.",Elburn,3.65,186,6.00,69.00,21.00,6.00,0.00,1.00,"Computers in Education Introduction to Teaching"
"Megan G.",Franco,3.90,63,0.00,93.00,7.00,2.00,0.00,0.00,"Clinical Practice Seminar"
"Karen Sue",Davis,3.89,92,0.00,92.00,7.00,3.00,0.00,0.00,"Clinical Practice Seminar"
"Melissa Moore",Reid,3.89,86,2.00,89.00,11.00,0.00,0.00,0.00,"Clinical Practice Seminar"
Pamela,Lipka,3.86,253,1.00,88.00,10.00,3.00,0.00,0.00,"Clinical Practice Seminar"
"April C",Winterson,3.89,18,0.00,89.00,12.00,0.00,0.00,0.00,"Clinical Practice Seminar"
"David G",Vitanovec,3.89,92,0.00,92.00,7.00,3.00,0.00,0.00,"Clinical Practice Seminar"
"Raymond A.",Whall,3.25,21,5.00,24.00,72.00,0.00,0.00,0.00,"Studies in English Literature"
"William F",Zak,3.25,21,5.00,24.00,72.00,0.00,0.00,0.00,"Studies in English Literature"
Anjali,Pandey,3.75,16,0.00,94.00,0.00,0.00,0.00,7.00,"Topics in Linguistics and Language Learning"
"David T",Scheid,3.74,226,4.00,78.00,12.00,6.00,0.00,1.00,"Environmental Field Studies Environmental Perspectives Introduction to Sustainablity Topics in the Natural Sciences"
"Andrew M",Berke,3.50,18,0.00,62.00,28.00,12.00,0.00,0.00,"Strength Training Techniques and Program Design"
"R Clifford","Berg Jr",2.95,70,8.00,16.00,58.00,20.00,0.00,0.00,"Retirement Planning"
"Christine M",Selzer,3.63,40,0.00,65.00,33.00,3.00,0.00,0.00,"Case Studies in Personal Financial Planning"
"Francesco G",Sacco,3.08,256,3.00,45.00,29.00,17.00,6.00,3.00,"First-Year Seminar in World History Introduction to Philosophy World Civilizations"
"John C",Lee,4.00,55,0.00,100.00,0.00,0.00,0.00,0.00,"Special Topics in Interdisciplinary Studies"
"Yvonne D",Hanley,3.67,122,2.00,69.00,27.00,4.00,0.00,0.00,"Global Information Systems Management Management and Organizational Behavior"
"Michael J.",Bardzell,2.68,1020,12.00,27.00,28.00,22.00,7.00,7.00,"Abstract Algebra I Abstract Algebra II Analysis I Calculus I Calculus II Calculus III Computer Science I Freshman Seminar Introduction to Discrete Mathematics Linear Algebra Special Topics"
"Catherine N",Otto,3.21,14,0.00,22.00,79.00,0.00,0.00,0.00,"Organization and Management of the Laboratory"
Joseph,Ingolia,3.50,352,3.00,61.00,28.00,8.00,1.00,2.00,"Business Marketing Small Business Consulting"
"Douglas F",Tribull,3.29,500,2.00,45.00,42.00,12.00,1.00,2.00,"Advanced Professional Selling Principles of Marketing Management Professional Selling Sales Management"
"Dorinda F",Pica,2.48,134,9.00,19.00,25.00,32.00,15.00,2.00,"Physical Science"
"Gregory E.",Cashman,1.83,13,8.00,16.00,8.00,39.00,8.00,24.00,"International Law"
"Alison Michele",Dunn,3.64,14,0.00,65.00,36.00,0.00,0.00,0.00,"Reflection and Inquiry in Teaching Practice"
"Kristin Lee",Cashman,3.70,90,0.00,82.00,14.00,3.00,2.00,3.00,"Clinical Practice Seminar Reflection and Inquiry in Teaching Practice"
"Debra Blair",Daugherty-Ball,4.00,45,0.00,100.00,0.00,0.00,0.00,0.00,"Reflection and Inquiry in Teaching Practice"
Sherry,Crane,2.80,10,0.00,40.00,40.00,0.00,0.00,20.00,"Introduction to the Social Work Profession"
"Jennifer R",Jewell,3.39,117,3.00,62.00,24.00,7.00,1.00,6.00,"Introduction to the Social Work Profession Social Welfare History and Contemporary Issues Social Welfare Policy Practice: Analyst and Advocate Social Work Practice III"
"Natasha M",Williams,3.46,14,8.00,50.00,36.00,8.00,0.00,0.00,"Basic Interviewing: Skills and Techniques"
"Dawn A.",Keter,3.75,37,3.00,76.00,19.00,3.00,0.00,0.00,"Social Work Practice I Teen Angst: Understanding Adolescent Health and Mental Health"
"Gaylena Addie",Bivens,3.36,50,10.00,44.00,36.00,8.00,2.00,0.00,"Social Work Practice III Social Work with Families and Children"
"Amy Diane",Habeger,3.63,18,12.00,56.00,34.00,0.00,0.00,0.00,"Social Work with Families and Children"
"Sara R",Martin,3.33,18,0.00,45.00,45.00,12.00,0.00,0.00,"Substance Abuse: Issues and Services"
"Leslie T.",Yarmo,3.42,82,8.00,57.00,27.00,7.00,0.00,4.00,"Costuming and Theatre Crafts Seminar in Theatre Special Topics in Theatre"
"Meredith J",Madden,3.62,96,5.00,67.00,23.00,6.00,2.00,0.00,"Foundations of Athletic Training Injury Prevention and Emergency Management"
"Christina J",Bradley,2.65,529,10.00,20.00,33.00,30.00,6.00,4.00,"Advanced Special Topics in Biology Biology: Concepts and Methods Ecology Estuarine Ecology The Biology of Fishes"
"Susan A",Canfora,3.13,86,5.00,42.00,38.00,10.00,2.00,6.00,"Fundamentals of Communication Introduction to Journalism and Public Relations"
"Jeremy G",Cox,2.77,290,4.00,26.00,40.00,23.00,5.00,6.00,"Introduction to Journalism and Public Relations Writing for Media"
"Judith K",Franzak,3.58,19,0.00,79.00,11.00,6.00,0.00,6.00,"Literature for Children"
"Katie Corbin",White,4.00,20,0.00,100.00,0.00,0.00,0.00,0.00,"Literacy Assessment and Intervention"
"Clara Louise",Outten,3.85,33,0.00,85.00,16.00,0.00,0.00,0.00,"Clinical Practice Seminar"
"Patrice Marie",Silver,3.63,31,13.00,62.00,23.00,0.00,4.00,0.00,"Introduction to the Study of Language"
"Katherine Grace",Timmons,2.98,96,0.00,32.00,44.00,19.00,5.00,3.00,"Fitness Testing"
"Charles M",Overholt,3.30,190,12.00,52.00,23.00,11.00,2.00,4.00,"Elementary German I Elementary German II"
"Raymond F",Danieli,3.48,66,2.00,61.00,29.00,7.00,2.00,2.00,"History of the United States World Civilizations"
"Brooke Lee",Keene,3.56,265,2.00,70.00,19.00,7.00,2.00,2.00,"Foundations of Public Health Education"
"Carla N",Schultes,2.56,269,11.00,25.00,25.00,24.00,11.00,7.00,"Liberal Arts Mathematics"
"Linda Sines",Martin,3.46,250,3.00,52.00,41.00,5.00,1.00,1.00,"Business Internship Employee Training and Development Information Systems Internship Management and Organizational Behavior Personal and Professional Development for Business Special Topics in Management Staffing Organizations"
"Suzanna Lynette",Mallow,3.33,55,2.00,55.00,31.00,6.00,6.00,2.00,"Introduction to the Music Business and Entrepreneurship"
"Patrick R",McHenry,3.60,10,0.00,80.00,0.00,20.00,0.00,0.00,"Applied Study"
"Kimberly Gleason",Pelot,3.57,64,2.00,65.00,29.00,5.00,2.00,0.00,"Coaching Youth Sports"
"Nathan Joseph",Israel,3.24,17,0.00,36.00,53.00,12.00,0.00,0.00,"Secondary School Physical Education"
"Jeremy B",Michalski,3.80,20,0.00,85.00,10.00,5.00,0.00,0.00,"Secondary School Physical Education"
"Marissa K",Dugan,3.56,19,6.00,58.00,32.00,6.00,0.00,0.00,"Teaching Reading in the Content Areas: Part II"
"Christine Lee",Craddock,3.57,46,0.00,59.00,40.00,3.00,0.00,0.00,"Teaching Literacy in the Content Areas I Teaching Reading in the Content Areas: Part II"
Batya,Hyman,3.25,113,3.00,43.00,41.00,12.00,2.00,1.00,"Privilege and Oppression Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Jennifer M",Younker,3.36,15,7.00,47.00,34.00,14.00,0.00,0.00,"Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Jerilisha L",Jones,3.43,21,0.00,48.00,48.00,5.00,0.00,0.00,"Social Work Practice II"
"Diane K",Mitchell,3.45,32,4.00,50.00,41.00,7.00,0.00,0.00,"Field Instruction in Social Work I Field Instruction in Social Work II Social Work Practice II"
"Lindy Ladd",Lewis,3.08,13,8.00,24.00,54.00,16.00,0.00,0.00,"Foundations of Research-Based Social Work Practice"
"Heather Aubree",Mayhew,3.23,155,0.00,44.00,42.00,11.00,2.00,3.00,"Foundations of Research-Based Social Work Practice Social Work Research II"
"Jamie L",Maners,3.88,24,0.00,88.00,13.00,0.00,0.00,0.00,"Field Instruction in Social Work I Field Instruction in Social Work II"
"Karen L",McCabe,2.69,14,8.00,22.00,36.00,29.00,0.00,8.00,"Social Work with Families and Children"
"Katherine Joanne",Johnson,3.31,30,4.00,50.00,37.00,4.00,4.00,4.00,"Cultural Anthropology and Linguistics"
"Katherine C",Pope,3.54,13,0.00,77.00,16.00,0.00,0.00,8.00,"Topics in Anthropology"
"Ronald J",Krisulevicz,3.61,116,2.00,67.00,29.00,2.00,0.00,2.00,"Journalism II Multimedia Journalism Video Field Production"
"Megan Kolby",Noble,4.00,20,0.00,100.00,0.00,0.00,0.00,0.00,"Teaching Science in Early Childhood Classrooms"
Jon-Philip,Imbrenda,3.76,40,5.00,83.00,8.00,3.00,0.00,3.00,"Diversity and the Community School in a Diverse Society"
"Molly B",Urban,3.44,18,0.00,73.00,17.00,0.00,6.00,6.00,"Clinical Practice Seminar"
"John P",Murphy,3.54,197,5.00,63.00,26.00,4.00,2.00,2.00,"Financial Institutions and Markets Intermediate Business Statistics Management and Organizational Behavior Personal and Professional Development for Business Rhetoric and Public Presentation"
"Valerie J",Whitcomb,3.57,241,8.00,68.00,19.00,3.00,0.00,4.00,"Applied Organizational Science Business and Society Employee Training and Development Management and Organizational Behavior Personal and Professional Development for Business"
"Oliver P.",Roche,3.10,99,2.00,26.00,59.00,16.00,0.00,0.00,"Small Business Consulting"
"Matthew A",Howard,3.95,39,6.00,90.00,6.00,0.00,0.00,0.00,"Foundations of Leadership I Introduction to Leadership Leadership and Personal Development"
"Tara C",Gladden,3.84,19,0.00,85.00,16.00,0.00,0.00,0.00,"Topics in Audio Production"
Julian,Walter-Nusberger,2.60,10,0.00,40.00,30.00,0.00,10.00,20.00,"Class Guitar I"
Martin,Friese,2.60,10,0.00,40.00,30.00,0.00,10.00,20.00,"Class Guitar I"
"Marcelle S",Schiff,3.76,30,4.00,84.00,10.00,0.00,0.00,4.00,"Applied Study"
"Jennifer M",Hubbard,2.97,31,0.00,13.00,71.00,17.00,0.00,0.00,"Nursing Care of Children and Adolescents: A Family Centered Approach"
"Anastacia J",Keenan,3.06,429,1.00,25.00,57.00,17.00,1.00,0.00,"Nursing Care of Children and Adolescents: A Family Centered Approach Nursing of Childbearing and Childrearing Families"
"Amanda Erin",Micciche,3.41,34,0.00,53.00,42.00,0.00,6.00,0.00,"Teaching Team Sports Concepts and Tactics II"
"Megan Hopper",Block,3.76,25,0.00,80.00,16.00,4.00,0.00,0.00,"Psychosocial Aspects of Physical Education"
"Ashley M",Oleszewski,0.00,1,100.00,0.00,0.00,0.00,0.00,0.00,"Internship in Middle or High School Education"
"Jessica L",Soule,2.92,13,0.00,16.00,62.00,24.00,0.00,0.00,"Human Behavior in the Social Environment II"
"Marylou F",Biasotto,3.66,39,3.00,70.00,24.00,6.00,0.00,0.00,"Human Behavior in the Social Environment II Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Kevin Patrick",Meenan,3.70,41,3.00,71.00,25.00,3.00,0.00,0.00,"Social Welfare History and Contemporary Issues Social Welfare Policy Practice: Analyst and Advocate"
"Amanda J",Clark-Andrejkovics,3.33,12,0.00,67.00,17.00,9.00,0.00,9.00,"Social Welfare History and Contemporary Issues"
"Nikki Allen",Dyer,3.88,18,12.00,84.00,0.00,6.00,0.00,0.00,"Privilege and Oppression"
"Beth L",Hawbaker,3.07,49,9.00,52.00,15.00,17.00,3.00,9.00,"Privilege and Oppression Social Welfare History and Contemporary Issues Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Anthony V",Ingoglia,3.80,25,0.00,84.00,12.00,4.00,0.00,0.00,"Privilege and Oppression"
"Mackensey K",Kubina,3.60,10,0.00,70.00,20.00,10.00,0.00,0.00,"Privilege and Oppression"
"Mary E",Kaul-Black,3.80,15,0.00,80.00,20.00,0.00,0.00,0.00,"Social Work Practice I"
"Kawana Laya",Webb,2.85,13,0.00,16.00,62.00,16.00,8.00,0.00,"Social Work Practice I"
"Katherine Marie",Illgen,2.85,13,0.00,16.00,62.00,16.00,8.00,0.00,"Social Work Practice I"
"Pamala Dawn",Thompsen,3.16,57,2.00,41.00,41.00,13.00,4.00,2.00,"Human Behavior in the Social Environment II Social Welfare Policy Practice: Analyst and Advocate"
"Brian K",Miller,3.97,68,2.00,96.00,3.00,0.00,0.00,0.00,"Social Work Practice III"
"Natalie P",Bowers,3.22,53,4.00,48.00,29.00,17.00,2.00,2.00,"Foundations of Research-Based Social Work Practice Social Work Research II"
"Keith B.",Kellersohn,3.15,48,3.00,34.00,48.00,15.00,3.00,0.00,"Cultural Anthropology and Linguistics"
"Lauren Ross",Feusahrens,3.56,72,9.00,69.00,17.00,2.00,2.00,5.00,"Design Principles Drawing I"
"Leslie M",Belloso,3.78,93,3.00,83.00,11.00,4.00,0.00,2.00,"Drawing I Painting I"
Wei-Ting,Lin,2.86,10,30.00,20.00,30.00,10.00,10.00,0.00,"Elementary Chinese I"
"Carrianne Marena",Cicero,3.09,182,2.00,45.00,36.00,9.00,2.00,8.00,"Fundamentals of Communication"
"Kellie P",Stanfield,3.43,52,6.00,50.00,35.00,10.00,0.00,0.00,"Introduction to Mass Media Journalism II Producing News Packages and Documentary Shorts Studies in Multimedia Journalism"
"Joseph T",Anderson,2.58,823,13.00,31.00,20.00,19.00,7.00,12.00,"Advanced Data Structures and Algorithm Analysis Computer Science I Computer Science II High-Performance Computing Introduction to Data Visualization and Interpretation Programming Fundamentals Special Topics Theory of Computation"
"Aimee Suzanne",Bergonia,3.77,312,4.00,84.00,9.00,2.00,1.00,3.00,"Development, Learning and Assessment School in a Diverse Society Teaching Literacy in the Content Areas I"
"Araina Day",Sala,3.94,16,0.00,94.00,7.00,0.00,0.00,0.00,"Integrated Reading and Language Arts Grades K-3"
"Jennifer Gordy",Donoway,3.90,20,0.00,95.00,0.00,5.00,0.00,0.00,"Creative Arts Instruction"
"Paula Danielle",Brown,3.98,41,0.00,98.00,3.00,0.00,0.00,0.00,"Diversity and the Family Diversity and the Self"
Moushumi,Chakraborty,3.84,33,7.00,88.00,4.00,0.00,0.00,4.00,"Diversity and the Family"
"Lindsey Marie",Hatfield,3.71,14,0.00,72.00,29.00,0.00,0.00,0.00,"Literacy Assessment and Intervention"
"Stacy Lynn",Wheeler,3.58,13,8.00,54.00,39.00,0.00,0.00,0.00,"Literacy Assessment and Intervention"
"Christopher Lamont",Thomas,3.00,22,5.00,23.00,55.00,14.00,5.00,0.00,"Composition and Research"
Farzad,"Karimzad Sharifi",3.54,253,6.00,70.00,15.00,5.00,3.00,3.00,"Bilingualism Composition and Research Introduction to the Study of Language Language and Culture Literacy and ESOL Reading Literacy and ESOL Writing Principles of Linguistics"
"Melissa Elizabeth",Bugdal,3.48,80,2.00,65.00,24.00,7.00,0.00,4.00,"Composition and Research Composition III History and Theory of Rhetoric"
"Adam L",Woodis,3.05,228,11.00,37.00,33.00,15.00,4.00,4.00,"Detective Fiction Elementary German I Elementary German II German Short Stories Intermediate German The German People"
"Lisa Danielle",Tossey,3.14,90,3.00,58.00,14.00,16.00,5.00,7.00,"Introduction to Sustainablity"
"John W",Martin,3.45,113,2.00,60.00,26.00,13.00,0.00,1.00,"Environmental Field Studies"
Andrea,Presotto,2.88,346,5.00,28.00,42.00,20.00,2.00,6.00,"Biogeography Decision Making With GIS Geographic Information Science Remote Sensing of the Environment"
"Arthur G",Goldstein,2.36,48,9.00,11.00,30.00,40.00,9.00,5.00,"Introduction to Physical Geology"
"Caitlyn Howard",Crowley,4.00,11,0.00,100.00,0.00,0.00,0.00,0.00,"Applied Study"
Janice,Murphy,2.79,75,7.00,28.00,34.00,23.00,3.00,7.00,"Introduction to Politics and Government Women in Politics"
"Thomas W",Lamey,3.43,822,1.00,51.00,43.00,7.00,1.00,1.00,"Advanced Respiratory Care Basic Respiratory Procedures/ Clinical Practicum Cardiopulmonary Disease Cardiopulmonary Physiology Clinical Practicum II Clinical Practicum III Critical Care: A Multi-Professional Approach Foundation Studies in Respiratory Therapy Patient Care Procedures"
"Beth Louise",Leibu,3.90,21,0.00,96.00,0.00,5.00,0.00,0.00,"Teaching Reading in the Content Areas: Part II"
"Elisheva D",MacDonald,2.81,19,16.00,32.00,37.00,0.00,0.00,16.00,"Introduction to the Social Work Profession"
"Barbara J",White,3.18,18,6.00,39.00,45.00,6.00,0.00,6.00,"Introduction to the Social Work Profession"
"Jami Lynn",Truitt,3.58,171,3.00,67.00,25.00,5.00,1.00,2.00,"Introduction to the Social Work Profession Social Work Practice I Social Work Practice II Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Heidi Lynne",Moore,3.40,68,9.00,61.00,18.00,8.00,2.00,5.00,"Introduction to the Social Work Profession Social Justice and the Environment Social Work Practice I Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Shawn W",Young,3.25,12,0.00,75.00,9.00,0.00,0.00,17.00,"Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Michael D",Smith,3.50,17,6.00,65.00,24.00,0.00,0.00,6.00,"Basic Interviewing: Skills and Techniques"
"Malkia Lashan Brown",Johnson,3.82,11,0.00,82.00,19.00,0.00,0.00,0.00,"Social Work Practice II"
"Ellen J",Anderson,3.47,200,3.00,64.00,22.00,9.00,0.00,3.00,"Basic Interviewing: Skills and Techniques Foundations of Research-Based Social Work Practice Social Work in Health Care Social Work Practice I Social Work Practice II Special Topics Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
"Kaitlin Marie",Lovelace,3.82,11,0.00,82.00,19.00,0.00,0.00,0.00,"Social Work Practice II"
Emma-Ann,Powers,3.47,15,0.00,54.00,40.00,7.00,0.00,0.00,"Social Work Practice II"
"Matthew A",Saltzberg,3.59,347,2.00,67.00,26.00,5.00,1.00,1.00,"Accents and Dialects Acting Comedy Acting I Acting II Acting Shakespeare Capstone Seminar Elements of Voice and Diction History of the Theatre I History of the Theatre II Musical Theatre Workshop Theatre Appreciation Theatre Practicum Voice and Movement Fundamentals"
Tegwa,"Fadl Alla",3.19,81,9.00,50.00,24.00,12.00,2.00,7.00,"Elementary Arabic I Elementary Arabic II"
"Katie Lynn",Burkett,3.71,11,37.00,46.00,19.00,0.00,0.00,0.00,"Glass I"
"Andrew Thomas",Baskerville,2.69,20,20.00,30.00,20.00,15.00,5.00,10.00,"Biology: Concepts and Methods"
"Otto Frederick",Jester,4.00,16,0.00,100.00,0.00,0.00,0.00,0.00,"Literacy Assessment and Intervention"
"Timothy D",Lucas,3.93,133,0.00,98.00,1.00,0.00,0.00,2.00,"Foundations of Leadership I Foundations of Leadership II Foundations of Leadership Lab I Foundations of Leadership Lab II Introduction to Leadership Introduction to Leadership Lab Leadership and Personal Development Leadership and Personal Development Lab"
"Nicole Julienne",Hall,2.83,431,1.00,17.00,51.00,32.00,1.00,1.00,"Maternal Newborn Nursing: A Family Centered Approach Nursing of Childbearing and Childrearing Families Readings in Health Care"
"Burton Roger",Cashman,3.79,58,0.00,88.00,7.00,4.00,0.00,2.00,"Reflection and Inquiry in Teaching Practice"
"Mark A",Shaffer,3.45,165,2.00,69.00,18.00,7.00,0.00,7.00,"Human Behavior in the Social Environment II Introduction to the Social Work Profession Theoretical Analysis I: Diversity, Human Development and Inequities Across the Life Course"
Anne,Chillingworth-Shaffer,3.75,152,2.00,87.00,7.00,2.00,2.00,3.00,"Human Behavior in the Social Environment II Social Welfare History and Contemporary Issues Social Welfare Policy Practice: Analyst and Advocate"
"Tiffany L",Rexrode,3.72,111,1.00,73.00,27.00,1.00,0.00,0.00,"Basic Interviewing: Skills and Techniques Social Welfare Policy Practice: Analyst and Advocate Social Work Practice II Social Work Practice III"
"Lizzette Melisa Aristizabal",Borden,3.13,188,2.00,37.00,47.00,12.00,2.00,4.00,"Elementary Spanish I Elementary Spanish II"
"David Orlando",Bunting,3.54,153,6.00,63.00,25.00,5.00,2.00,2.00,"Design Principles Drawing I Painting I Printmaking: Etching Printmaking: Silkscreen"
Xuan,Chen,2.91,237,1.00,34.00,37.00,19.00,9.00,3.00,"Conservation Biology Ecology Wetland Ecology"
"James Richard",Kaylor,3.21,360,4.00,37.00,49.00,9.00,2.00,2.00,"Introduction to Business"
Kathleen,Kiernan,2.83,41,15.00,8.00,66.00,8.00,0.00,5.00,"Management and Organizational Behavior Personal and Professional Development for Business"
"Alissa A",Carr-Phebus,3.35,48,5.00,53.00,30.00,13.00,0.00,3.00,"Fundamentals of Communication Writing for the Professions"
"Amy E.",Oneal-Self,3.77,48,3.00,82.00,11.00,7.00,0.00,0.00,"Fundamentals of Communication Rhetoric and Public Presentation"
"Kimberly N",Holmes-Wiggins,3.67,79,0.00,71.00,27.00,2.00,2.00,0.00,"Journalism II Mass Media Management Specialized Reporting for TV and the Web"
"Buddhakoralalage Leelange",Seneviratne,3.80,10,0.00,80.00,20.00,0.00,0.00,0.00,"Communication Seminar"
"Helen M",Myers,3.78,276,6.00,76.00,18.00,2.00,0.00,1.00,"Dance Appreciation Dance Company Modern Dance I Selected Topics"
"Chelsea Nicole",Tyndall,3.45,20,0.00,75.00,15.00,0.00,0.00,10.00,"School in a Diverse Society"
"Elaine Marie",O'Neal,3.82,282,2.00,86.00,10.00,2.00,2.00,1.00,"Building Classroom Community Integrated Reading and Language Arts Grades 3-6 Integrated Reading and Language Arts Grades K-3 Learning and Assessment for Diverse Classrooms Literacy Assessment and Intervention"
"Cassandra Elaine",Wilson,3.65,78,2.00,79.00,15.00,3.00,0.00,4.00,"Creative Arts Instruction"
"Robert W",Willoughby,4.00,11,0.00,100.00,0.00,0.00,0.00,0.00,"Teaching Social Studies in Elementary Classrooms"
"Nicole Martine","Von Den Bosch",4.00,12,0.00,100.00,0.00,0.00,0.00,0.00,"Teaching Mathematics in Elementary Classrooms"
"Koomi J",Kim,3.94,17,0.00,95.00,6.00,0.00,0.00,0.00,"Literacy Assessment and Intervention"
"Holly M",Prievo,3.48,48,5.00,67.00,17.00,5.00,9.00,0.00,"Introduction to Sustainablity"
"Brian Andrew",Morgan,3.68,94,2.00,70.00,28.00,3.00,0.00,0.00,"Fitness Testing"
"Soraya Laaouad",DoDoo,2.95,20,5.00,35.00,30.00,25.00,0.00,5.00,"Elementary French I"
Katherine,Crowell,3.57,105,0.00,72.00,20.00,5.00,2.00,2.00,"Planning and Assessing Health Programs"
"Andrew P",Martino,3.38,76,11.00,48.00,37.00,2.00,0.00,4.00,"Critical Thinking and Writing Honors Thesis Consultation Honors Thesis Preparation Issues in the Humanities"
Xiwen,Jin,3.08,12,0.00,59.00,17.00,9.00,9.00,9.00,"Special Topics in Interdisciplinary Studies"
"Martin D",Goldberg,3.59,27,0.00,71.00,26.00,0.00,0.00,4.00,Compensation
"Timothy V",Evans,3.81,121,7.00,83.00,8.00,2.00,0.00,2.00,"Adaptive Team Leadership Applied Team Leadership Foundations of Leadership II Foundations of Leadership Lab II Introduction to Leadership Introduction to Leadership Lab Leadership and Personal Development Leadership and Personal Development Lab"
"Douglas M.",DeWitt,3.33,36,0.00,53.00,37.00,6.00,3.00,3.00,"Foundations of Outdoor Education Leadership Risk Management and Crisis Prevention"
